user_id,followers_count,following_count,status_count,created_at,favorites_count,verified,active_years,status_follower_ratio,followers_following_ratio
22289204,2826,1813,1582,Sat Feb 28 19:55:49 +0000 2009,588,False,11,0.5598018400566172,1.558742415885273
412327246,1214,1,123939,Mon Nov 14 15:03:03 +0000 2011,0,False,9,102.09143327841845,1214.0
224704470,14386,12080,13485,Thu Dec 09 17:21:07 +0000 2010,381,False,10,0.9373696649520367,1.1908940397350993
894133937705951232,198,316,14484,Sun Aug 06 09:51:57 +0000 2017,38120,False,3,73.15151515151516,0.6265822784810127
2303262378,1132,1584,159579,Tue Jan 21 15:32:37 +0000 2014,0,False,6,140.9708480565371,0.7146464646464646
2235695554,77,210,2441,Sat Dec 21 03:17:32 +0000 2013,14030,False,7,31.7012987012987,0.36666666666666664
454345598,54,252,3621,Tue Jan 03 22:05:24 +0000 2012,187,False,8,67.05555555555556,0.21428571428571427
15084080,1998,2194,24421,Wed Jun 11 12:14:06 +0000 2008,92,False,12,12.222722722722724,0.910665451230629
192279318,907,1999,34195,Sat Sep 18 17:47:00 +0000 2010,860,False,10,37.701212789415656,0.45372686343171587
724702259712499713,1808,1698,19571,Mon Apr 25 20:50:57 +0000 2016,0,False,4,10.82466814159292,1.0647820965842167
1921705693,4005,4528,64181,Tue Oct 01 00:02:14 +0000 2013,188317,False,7,16.02521847690387,0.8844964664310954
229193474,462,798,1005,Tue Dec 21 19:35:37 +0000 2010,2670,False,10,2.175324675324675,0.5789473684210527
201509748,381,186,8828,Tue Oct 12 00:44:22 +0000 2010,5574,False,10,23.170603674540683,2.0483870967741935
838595784207708160,1785,1039,72021,Mon Mar 06 03:43:10 +0000 2017,97137,False,3,40.34789915966387,1.7179980750721848
38196575,384,1627,1255,Wed May 06 15:09:25 +0000 2009,327,False,11,3.2682291666666665,0.23601720958819913
1002822897587519488,145,478,602,Sat Jun 02 08:03:05 +0000 2018,3189,False,2,4.151724137931034,0.303347280334728
84523588,2102,2487,799031,Fri Oct 23 06:39:07 +0000 2009,504,False,11,380.1289248334919,0.8451950140731805
32387787,3489,3797,62234,Fri Apr 17 12:39:13 +0000 2009,40473,False,11,17.8372026368587,0.9188833289439031
480986000,82,505,12983,Thu Feb 02 04:54:29 +0000 2012,44978,False,8,158.32926829268294,0.16237623762376238
1030638793949409280,0,0,1787,Sat Aug 18 02:13:31 +0000 2018,0,False,2,0.0,0.0
