Node,Degree Centrality,Page Rank,Betweeness Centrality,Closeness Centrality
122104735,1,0.4861308158,0.4861308158,0.1820874289
122143791,1,0.485515808,0.485515808,0.1617086281
122162306,1,0.5215179336,0.5215179336,0.1631250869
122167036,1,0.5205445002,0.5205445002,0.1492462951
122169955,1,0.5189788109,0.5189788109,0.1528764089
122313056,1,0.5240757596,0.5240757596,0.1370565788
122448174,1,0.5261330995,0.5261330995,0.1319246627
122462526,2,0.8361669464,0.8361669464,0.161987712
122485937,1,0.4991343035,0.4991343035,0.1825028518
122496743,1,0.5136826494,0.5136826494,0.1482312066
122533830,1,0.5240757596,0.5240757596,0.1370565788
122616748,1,0.4978382703,0.4978382703,0.1514294319
122703840,1,0.4962013989,0.4962013989,0.1837557754
122770149,1,0.5267504246,0.5267504246,0.1276127114
122790427,1,0.5349802892,0.5349802892,0.1344853278
122799833,1,0.5356745781,0.5356745781,0.5058823529
122811510,1,0.5274377513,0.5274377513,0.5011547344
122825865,1,0.5136826494,0.5136826494,0.1482312066
122861885,1,0.5062228205,0.5062228205,0.1763445978
122870830,1,0.5309937204,0.5309937204,0.5031847134
122895327,1,0.5274377513,0.5274377513,0.5011547344
122913545,1,0.5261330995,0.5261330995,0.1319246627
122926534,1,0.5216159708,0.5216159708,0.1567957056
122963563,1,0.4954399808,0.4954399808,0.1630344157
123063814,1,0.5228593107,0.5228593107,0.1551917989
123087986,1,0.5172091209,0.5172091209,0.1594848094
123098997,1,0.5238685491,0.5238685491,0.1474456988
123118685,1,0.4962191574,0.4962191574,0.1858908342
123271149,1,0.474726498,0.474726498,0.1603019538
123298198,2,0.8843019073,0.8843019073,0.5020080321
123378376,1,0.4855054463,0.4855054463,0.1450575944
123408841,1,0.5252894819,0.5252894819,0.1271012007
123474483,1,0.5215179336,0.5215179336,0.1631250869
123536610,1,0.5062228205,0.5062228205,0.1763445978
123564230,1,0.5170063858,0.5170063858,0.14007004
123577291,1,0.4861308158,0.4861308158,0.1820874289
123673016,1,0.5200812379,0.5200812379,0.1583119687
123752711,1,0.5249552105,0.5249552105,0.1426183675
123755687,1,0.4861308158,0.4861308158,0.1820874289
123806889,1,0.5267057058,0.5267057058,0.1166155885
123870364,1,0.5267850273,0.5267850273,0.1363979849
123948831,1,0.4861308158,0.4861308158,0.1820874289
124227339,1,0.4962013989,0.4962013989,0.1837557754
124228279,1,0.5216159708,0.5216159708,0.1567957056
124249881,1,0.5261330995,0.5261330995,0.1319246627
124469485,1,0.5189788109,0.5189788109,0.1528764089
124481286,1,0.5327643187,0.5327643187,0.5042016807
124543068,1,0.5228593107,0.5228593107,0.1551917989
124556404,1,0.5195827263,0.5195827263,0.1499201363
124562553,1,0.5267057058,0.5267057058,0.1166155885
124572128,1,0.5228593107,0.5228593107,0.1551917989
124639439,1,0.4962013989,0.4962013989,0.1837557754
124751908,1,0.5267057058,0.5267057058,0.1166155885
124787479,1,0.5006511329,0.5006511329,0.1398196516
124834823,1,0.4962191574,0.4962191574,0.1858908342
124857763,1,0.5170105531,0.5170105531,0.3351206434
124945570,1,0.4777606374,0.4777606374,0.1878753103
125073819,1,0.526025145,0.526025145,0.1448844341
125093968,1,0.5172091209,0.5172091209,0.1594848094
125190281,1,0.5136826494,0.5136826494,0.1482312066
125190427,1,0.5262848565,0.5262848565,0.1019892208
125300769,1,0.5258584431,0.5258584431,0.1492083342
125309668,1,0.526025145,0.526025145,0.1448844341
125326826,1,0.5172091209,0.5172091209,0.1594848094
125384172,1,0.5324137599,0.5324137599,0.504
125400424,1,0.5235804116,0.5235804116,0.1572826597
125475934,1,0.5309937204,0.5309937204,0.5031847134
125515417,1,0.5240757596,0.5240757596,0.1370565788
125578456,1,0.5274377513,0.5274377513,0.5011547344
125800376,1,0.5274377513,0.5274377513,0.5011547344
125815552,1,0.4929332259,0.4929332259,0.148914791
125926487,1,0.5274377513,0.5274377513,0.5011547344
125982904,1,0.4777606374,0.4777606374,0.1878753103
126014458,1,0.474726498,0.474726498,0.1603019538
126076428,1,0.5200812379,0.5200812379,0.1583119687
126120842,1,0.5258569726,0.5258569726,0.1406718357
126158175,1,0.5267504246,0.5267504246,0.1276127114
126207603,1,0.5238685491,0.5238685491,0.1474456988
126320142,1,0.5046257541,0.5046257541,0.160733857
126592212,1,0.5108080636,0.5108080636,0.1653940134
126636511,1,0.5261330995,0.5261330995,0.1319246627
126673678,1,0.5062228205,0.5062228205,0.1763445978
126727287,1,0.5218693478,0.5218693478,0.1227291747
126757355,1,0.4908191373,0.4908191373,0.1780844443
126797019,1,0.5170063858,0.5170063858,0.14007004
126849925,1,0.526025145,0.526025145,0.1448844341
126945319,1,0.4991343035,0.4991343035,0.1825028518
126974076,1,0.5267057058,0.5267057058,0.1166155885
127059327,1,0.5195827263,0.5195827263,0.1499201363
127108117,1,0.5290231226,0.5290231226,0.5020576132
127181267,1,0.5171773727,0.5171773727,0.1571176681
127266874,1,0.51861028,0.51861028,0.1555724988
127309627,1,0.5136826494,0.5136826494,0.1482312066
127345274,1,0.5170105531,0.5170105531,0.3351206434
127385057,1,0.4962013989,0.4962013989,0.1837557754
127547640,1,0.523109861,0.523109861,0.1434437086
127561235,1,0.5207973285,0.5207973285,0.1562146328
127571655,1,0.5271354822,0.5271354822,0.08500887585
127624661,2,0.8337009926,0.8337009926,0.1581021898
127678166,1,0.5062228205,0.5062228205,0.1763445978
127800541,1,0.5332901211,0.5332901211,0.5045045045
127817196,1,0.5081833792,0.5081833792,0.1858908342
127839157,1,0.5193653208,0.5193653208,0.1465097403
127987779,1,0.5258584431,0.5258584431,0.1492083342
128048564,1,0.5081833792,0.5081833792,0.1858908342
128092915,1,0.4860489397,0.4860489397,0.1645627323
128108354,2,0.8416591397,0.8416591397,0.1901436983
128220832,1,0.5274377513,0.5274377513,0.5011547344
128222856,1,0.5258569726,0.5258569726,0.1406718357
128370270,1,0.523109861,0.523109861,0.1434437086
128385704,1,0.5172091209,0.5172091209,0.1594848094
128418946,1,0.5274377513,0.5274377513,0.5011547344
128429068,1,0.5136826494,0.5136826494,0.1482312066
128464169,1,0.511537912,0.511537912,0.1698885028
128556265,1,0.5081833792,0.5081833792,0.1858908342
128621477,1,0.5274377513,0.5274377513,0.5011547344
128713812,1,0.5189788109,0.5189788109,0.1528764089
128715364,1,0.5170063858,0.5170063858,0.14007004
128763579,1,0.4954399808,0.4954399808,0.1630344157
128814663,1,0.5274377513,0.5274377513,0.5011547344
128917700,1,0.4962013989,0.4962013989,0.1837557754
128939408,1,0.508224502,0.508224502,0.1499584603
129019048,1,0.5193653208,0.5193653208,0.1465097403
129202231,1,0.5290231226,0.5290231226,0.5020576132
129252770,1,0.4777606374,0.4777606374,0.1878753103
129308833,1,0.4899176082,0.4899176082,0.1614045949
129493829,1,0.5081833792,0.5081833792,0.1858908342
129534514,2,0.8536253529,0.8536253529,0.1848122867
129566089,1,0.5268314521,0.5268314521,0.1311528859
129627318,1,0.4855054463,0.4855054463,0.1450575944
129801455,1,0.526025145,0.526025145,0.1448844341
129822361,1,0.4836420282,0.4836420282,0.1580063746
129891796,1,0.5216159708,0.5216159708,0.1567957056
129930024,1,0.5258569726,0.5258569726,0.1406718357
130048397,1,0.5350047439,0.5350047439,0.5054945055
130112621,1,0.5238685491,0.5238685491,0.1474456988
130523834,1,0.5228593107,0.5228593107,0.1551917989
130597761,1,0.5285575717,0.5285575717,0.5017921147
130600206,1,0.485515808,0.485515808,0.1617086281
130621035,1,0.4991343035,0.4991343035,0.1825028518
130623087,1,0.5170063858,0.5170063858,0.14007004
130635021,1,0.5238685491,0.5238685491,0.1474456988
130798456,1,0.4855054463,0.4855054463,0.1450575944
130854002,1,0.5267504246,0.5267504246,0.1276127114
130913221,1,0.5228593107,0.5228593107,0.1551917989
130915361,1,0.511537912,0.511537912,0.1698885028
130934748,1,0.5082413245,0.5082413245,0.1555621851
131018989,1,0.5046257541,0.5046257541,0.160733857
131023703,1,0.5082413245,0.5082413245,0.1555621851
131041833,1,0.5085509347,0.5085509347,0.1360211002
131056491,1,0.5144102958,0.5144102958,0.1469685582
131073916,1,0.5046257541,0.5046257541,0.160733857
131103229,1,0.4860489397,0.4860489397,0.1645627323
131128020,1,0.5144102958,0.5144102958,0.1469685582
131500543,1,0.5258569726,0.5258569726,0.1406718357
131593818,1,0.5252894819,0.5252894819,0.1271012007
131660077,1,0.5062228205,0.5062228205,0.1763445978
131855980,1,0.5193653208,0.5193653208,0.1465097403
131936695,1,0.5172091209,0.5172091209,0.1594848094
132007248,1,0.5285575717,0.5285575717,0.5017921147
132021364,1,0.5081833792,0.5081833792,0.1858908342
132212570,1,0.4861308158,0.4861308158,0.1820874289
132299087,1,0.5081833792,0.5081833792,0.1858908342
132345466,1,0.523109861,0.523109861,0.1434437086
132426432,1,0.5044910494,0.5044910494,0.1560726321
132443040,1,0.5228593107,0.5228593107,0.1551917989
132443388,1,0.5274377513,0.5274377513,0.5011547344
132517061,1,0.5267057058,0.5267057058,0.1166155885
132517942,1,0.5240757596,0.5240757596,0.1370565788
132518022,1,0.4954399808,0.4954399808,0.1630344157
132764762,1,0.5258569726,0.5258569726,0.1406718357
132836536,1,0.4920629094,0.4920629094,0.1812015753
132865395,1,0.4899176082,0.4899176082,0.1614045949
132931278,1,0.5205445002,0.5205445002,0.1492462951
132982090,1,0.5274377513,0.5274377513,0.5011547344
133290578,1,0.5261330995,0.5261330995,0.1319246627
133397127,1,0.4962013989,0.4962013989,0.1837557754
133438613,1,0.5216159708,0.5216159708,0.1567957056
133541474,1,0.5007791928,0.5007791928,0.1506000899
133614478,1,0.5266969304,0.5266969304,0.1238280357
133691877,1,0.5285575717,0.5285575717,0.5017921147
133785193,1,0.5228593107,0.5228593107,0.1551917989
133970936,1,0.5258569726,0.5258569726,0.1406718357
133999295,1,0.5261330995,0.5261330995,0.1319246627
134055683,1,0.5350047439,0.5350047439,0.5054945055
134202730,1,0.5238685491,0.5238685491,0.1474456988
134224508,1,0.5249552105,0.5249552105,0.1426183675
134268800,1,0.4962191574,0.4962191574,0.1858908342
134296707,1,0.4954399808,0.4954399808,0.1630344157
134303302,1,0.5073915127,0.5073915127,0.172089669
134381898,1,0.5258584431,0.5258584431,0.1492083342
134432516,1,0.5081833792,0.5081833792,0.1858908342
134457124,1,0.5157832797,0.5157832797,0.1650140647
134532334,1,0.5238685491,0.5238685491,0.1474456988
134587656,1,0.5240757596,0.5240757596,0.1370565788
134817944,1,0.5172913539,0.5172913539,0.339673913
134825079,1,0.5261330995,0.5261330995,0.1319246627
134879863,1,0.5081833792,0.5081833792,0.1858908342
134917795,1,0.4954399808,0.4954399808,0.1630344157
134918082,1,0.4908191373,0.4908191373,0.1780844443
135018325,1,0.5332901211,0.5332901211,0.5045045045
135180054,1,0.5174490506,0.5174490506,0.1443141516
135216045,1,0.5136826494,0.5136826494,0.1482312066
135244368,1,0.4991343035,0.4991343035,0.1825028518
135248849,1,0.5207973285,0.5207973285,0.1562146328
135395550,1,0.5170105531,0.5170105531,0.3351206434
135419336,1,0.5266969304,0.5266969304,0.1238280357
135508053,1,0.5350047439,0.5350047439,0.5054945055
135596499,1,0.5356745781,0.5356745781,0.5058823529
135601821,1,0.4962013989,0.4962013989,0.1837557754
135619995,1,0.5170105531,0.5170105531,0.3351206434
135631812,1,0.5062228205,0.5062228205,0.1763445978
135639977,1,0.5189788109,0.5189788109,0.1528764089
135828941,1,0.5309937204,0.5309937204,0.5031847134
135975280,1,0.5062228205,0.5062228205,0.1763445978
136007594,1,0.5189788109,0.5189788109,0.1528764089
136109903,1,0.5189788109,0.5189788109,0.1528764089
136174722,1,0.5252894819,0.5252894819,0.1271012007
136226033,1,0.5018260199,0.5018260199,0.1589159537
136309784,1,0.5267504246,0.5267504246,0.1276127114
136331968,1,0.4929332259,0.4929332259,0.148914791
136338937,1,0.4929332259,0.4929332259,0.148914791
136362719,2,0.8581031862,0.8581031862,0.1711649281
136430537,1,0.5274377513,0.5274377513,0.5011547344
136650053,1,0.5062228205,0.5062228205,0.1763445978
136669794,1,0.526025145,0.526025145,0.1448844341
136738772,1,0.5267850273,0.5267850273,0.1363979849
136771099,1,0.5218693478,0.5218693478,0.1227291747
136788408,1,0.4860489397,0.4860489397,0.1645627323
137091200,1,0.5061432246,0.5061432246,0.1404192931
137114533,1,0.5261330995,0.5261330995,0.1319246627
137380559,1,0.4860489397,0.4860489397,0.1645627323
137473521,1,0.5171773727,0.5171773727,0.1571176681
137552604,1,0.471379631,0.471379631,0.1843814663
137567863,1,0.5174490506,0.5174490506,0.1443141516
137644146,1,0.4991343035,0.4991343035,0.1825028518
137655468,1,0.5309937204,0.5309937204,0.5031847134
137786520,1,0.5081833792,0.5081833792,0.1858908342
137792515,1,0.4962191574,0.4962191574,0.1858908342
137899449,1,0.4899176082,0.4899176082,0.1614045949
138143626,1,0.5266969304,0.5266969304,0.1238280357
138232124,1,0.5189788109,0.5189788109,0.1528764089
138320520,1,0.5147063156,0.5147063156,0.1438599718
138445621,1,0.4860489397,0.4860489397,0.1645627323
138459524,1,0.4860489397,0.4860489397,0.1645627323
138473636,1,0.5082906057,0.5082906057,0.1521988238
138476060,1,0.51861028,0.51861028,0.1555724988
138526099,1,0.5270017416,0.5270017416,0.1428325048
138549302,1,0.5261330995,0.5261330995,0.1319246627
138627589,1,0.4855054463,0.4855054463,0.1450575944
138705419,1,0.5332901211,0.5332901211,0.5045045045
138754677,1,0.5285575717,0.5285575717,0.5017921147
138755425,1,0.5267850273,0.5267850273,0.1363979849
138813831,1,0.5350047439,0.5350047439,0.5054945055
138827604,1,0.513568361,0.513568361,0.1461295747
138862380,1,0.5081833792,0.5081833792,0.1858908342
138869288,1,0.5252894819,0.5252894819,0.1271012007
138914345,1,0.5136826494,0.5136826494,0.1482312066
139125327,1,0.5172913539,0.5172913539,0.339673913
139142269,1,0.4777606374,0.4777606374,0.1878753103
139249428,1,0.4861308158,0.4861308158,0.1820874289
139255106,1,0.5218693478,0.5218693478,0.1227291747
139437611,1,0.5350047439,0.5350047439,0.5054945055
139531687,1,0.5018260199,0.5018260199,0.1589159537
139541513,1,0.5258569726,0.5258569726,0.1406718357
139577559,1,0.5136826494,0.5136826494,0.1482312066
139634069,1,0.5267057058,0.5267057058,0.1166155885
139655014,1,0.5252894819,0.5252894819,0.1271012007
139706005,1,0.4855054463,0.4855054463,0.1450575944
139905465,1,0.5252894819,0.5252894819,0.1271012007
139920911,1,0.5262848565,0.5262848565,0.1019892208
139948941,1,0.5274377513,0.5274377513,0.5011547344
139982842,1,0.5327643187,0.5327643187,0.5042016807
140034539,1,0.5285575717,0.5285575717,0.5017921147
140052430,1,0.4899176082,0.4899176082,0.1614045949
140194862,1,0.5271354822,0.5271354822,0.08500887585
140233495,1,0.5061432246,0.5061432246,0.1404192931
140410064,1,0.5172091209,0.5172091209,0.1594848094
140416819,1,0.5193653208,0.5193653208,0.1465097403
140454427,1,0.5006511329,0.5006511329,0.1398196516
140499484,1,0.5258584431,0.5258584431,0.1492083342
140523305,1,0.5350047439,0.5350047439,0.5054945055
140610320,1,0.5044910494,0.5044910494,0.1560726321
140703166,1,0.513568361,0.513568361,0.1461295747
140941096,1,0.5215179336,0.5215179336,0.1631250869
140947484,1,0.5258584431,0.5258584431,0.1492083342
140976305,1,0.5287410823,0.5287410823,0.1135751279
141046463,1,0.5287410823,0.5287410823,0.1135751279
141301502,1,0.526025145,0.526025145,0.1448844341
141443118,1,0.4962191574,0.4962191574,0.1858908342
141611933,1,0.5274377513,0.5274377513,0.5011547344
141671069,1,0.5085509347,0.5085509347,0.1360211002
141730503,1,0.5287410823,0.5287410823,0.1135751279
141922476,1,0.5261330995,0.5261330995,0.1319246627
142015635,1,0.4860489397,0.4860489397,0.1645627323
142323442,1,0.5215179336,0.5215179336,0.1631250869
142339174,1,0.4861308158,0.4861308158,0.1820874289
142348565,1,0.5061432246,0.5061432246,0.1404192931
142578095,1,0.5171773727,0.5171773727,0.1571176681
142794320,1,0.5252894819,0.5252894819,0.1271012007
142906798,1,0.5216159708,0.5216159708,0.1567957056
142919253,1,0.4929332259,0.4929332259,0.148914791
142985212,1,0.5274377513,0.5274377513,0.5011547344
143115107,3,1.166733095,1.166733095,0.2081706884
143182714,1,0.5293445036,0.5293445036,0.1132991051
143191597,1,0.5235804116,0.5235804116,0.1572826597
143422660,1,0.4855054463,0.4855054463,0.1450575944
143558957,1,0.511537912,0.511537912,0.1698885028
143561593,1,0.5324137599,0.5324137599,0.504
143561607,1,0.5228593107,0.5228593107,0.1551917989
143812494,1,0.5261330995,0.5261330995,0.1319246627
143920412,1,0.511537912,0.511537912,0.1698885028
143979928,1,0.5235804116,0.5235804116,0.1572826597
144141758,1,0.5240757596,0.5240757596,0.1370565788
144158861,1,0.4991343035,0.4991343035,0.1825028518
144176068,1,0.5267057058,0.5267057058,0.1166155885
144229414,1,0.5170105531,0.5170105531,0.3351206434
144274324,1,0.5228593107,0.5228593107,0.1551917989
144351872,1,0.5216159708,0.5216159708,0.1567957056
144366820,1,0.5274377513,0.5274377513,0.5011547344
144371256,1,0.5274377513,0.5274377513,0.5011547344
144456015,1,0.5274377513,0.5274377513,0.5011547344
144527487,1,0.4860489397,0.4860489397,0.1645627323
144552609,1,0.508224502,0.508224502,0.1499584603
144570961,1,0.4817374452,0.4817374452,0.1670582372
144576267,1,0.5189788109,0.5189788109,0.1528764089
144580542,1,0.5267057058,0.5267057058,0.1166155885
144859413,1,0.5258584431,0.5258584431,0.1492083342
144976668,1,0.5081833792,0.5081833792,0.1858908342
144985856,1,0.5235804116,0.5235804116,0.1572826597
145016451,1,0.513568361,0.513568361,0.1461295747
145056472,1,0.4908191373,0.4908191373,0.1780844443
145170338,1,0.5238685491,0.5238685491,0.1474456988
145305040,1,0.5171773727,0.5171773727,0.1571176681
145315854,1,0.5356745781,0.5356745781,0.5058823529
145354677,1,0.4826710037,0.4826710037,0.1729012133
145447590,1,0.5073915127,0.5073915127,0.172089669
145479560,1,0.5081833792,0.5081833792,0.1858908342
145671928,1,0.5261330995,0.5261330995,0.1319246627
145832091,1,0.5172091209,0.5172091209,0.1594848094
145846899,1,0.5271354822,0.5271354822,0.08500887585
145976705,1,0.5238685491,0.5238685491,0.1474456988
146060152,1,0.4908191373,0.4908191373,0.1780844443
146088290,1,0.4991343035,0.4991343035,0.1825028518
146160591,3,1.203203411,1.203203411,0.1952975447
146172697,1,0.5238685491,0.5238685491,0.1474456988
146207159,1,0.511537912,0.511537912,0.1698885028
146235829,1,0.511537912,0.511537912,0.1698885028
146285175,1,0.5235804116,0.5235804116,0.1572826597
146491498,1,0.5252894819,0.5252894819,0.1271012007
146567520,1,0.5274377513,0.5274377513,0.5011547344
146591896,1,0.4860489397,0.4860489397,0.1645627323
